R,R,R Company,R Website,R Sally Company,R Sally Website,R Stop-list Link,R Stop-list Company,R Pipe Link,R Pipe Company,ICP,Company,Website,Score,Reasoning,Notes
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Snack.Casino,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TopLink,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,BVNK,#N/A,BVNK,SBC ,BVNK,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TopTenLead,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Torrero.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Torres14x,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,totalcoin,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Totalizators.eu,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tote,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TOTO,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TotoGaming,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Totogaming,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tottensee ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TOV IT Land,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TozziniFreire Advogados,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,trade,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TradeArt,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tradebp LDA,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tradedoubler,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TradingLab,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Trafegar Midias,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffa.net,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TraffBand,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TRAFFBRAZA,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TraffBraza,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TraffCloud,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,traffgun.partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Devils,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Guru,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Lab ApS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Lab Aps,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Nomads,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Squad,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffic Streamer,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficGuard,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficLab,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,trafficlight-media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficMagnetic,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficNomads,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficSkulls,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,trafficskulls.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficSquad,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrafficX,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TraffiKongs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffle Agency,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Traffter Team,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Trafiliator,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Transacta Tech,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Transfermarkt,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Transformify(TFY),,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Transfr,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tranzbase SEPA SWIFT Crypto Cards,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tranzzo,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Top Bitcoin Casinos,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TREPPIDES GROUP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Triangu,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tribuna Digital,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tribuna.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Trident Media,SBC ,Trident Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Triggy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TriunfoBet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,True Blue Digital Media Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,True Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrueGroup,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Truegroup.io,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TRUEiGTECH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TrueLayer,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TruePartners,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Trueplay,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TruePlay,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Trust Payments,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Honore Gaming,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Trustly,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,GatewayCrypto,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Trustpilot,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TT Wonders,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TTR group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tupay,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Turbo Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Turbo Stars,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TWBS Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Twenty First Group,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Twitch,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Two Circles,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TXODDS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,TxODDS,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tylt Money,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Tylty Company,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UAB Hoopoz,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UAB NUVEI,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Uberman Agency,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ubetec,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ubicue Marketing,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ughi,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UK Tote Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ukraine,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,ULisboa,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ultimate branding course,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ultraplay/ Oddsgroup,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Um.money,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Uncliched,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Underdog Fantasy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Uniclass,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unico,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UNICO,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unicore Group,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unik SEO,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UniK SEO,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unilead,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UnionReall,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unipayment,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UNIPAYMENT,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Uniquelenses,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UNITED DIGITAL HOLDING LLC,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unity india corp,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Universidade da Beira Interior,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,unjyn,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Uno Affiliates,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unparalleled Agency Accounts,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Unreal Agency,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UP Venture Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Upgaming,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Upgate,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Uplatform,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,﻿﻿Uplatform,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Improve Team,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Upstars,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,UX GROUP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,V.Partners,SBC ,V.Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,V&D,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,V1RAL SOLUTIONS,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,V2V Network,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,V7,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VAIX,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Valisa Internacional,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VallettaPay,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vana Lauri,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vari Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VBET,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vbet.Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VdA - Vieira de Almeida,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VdA - Vieira de Almeida e Associados,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vegangster,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vegas Kings,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Veikkaus Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Veli BC,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Shift4,SBC ,Shift4,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VeliGames by VeliTech,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VeliPlay,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VeliTech,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Velitech,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Velo Partners LLP,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Venmy Global LLC,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Venture Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VentureMax Group Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Ventures Lab,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vermantia,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VERMANTIA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VERSUSbet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vexia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vexia - Tech & Media Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Via Digitalis,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vibrez,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VicMedia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Viewtraff,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Viking Affiliates,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VIKING MEDIA GROUP LIMITED,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vima Georgia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vindiata Consulting Pvt Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vinto Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VIP Group Bulgaria Ltd.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VIP Whales Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VipAff,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Viperio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Virgin Bet,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Virginia Lottery,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Virtual Marketing Life,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Virtually Sports,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VirtualSoft,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Virtuwise,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Visão Ampla Digital,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Visio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Visio Consultancy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Visio Consultancy Limited,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,visnyk.poker,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vita Media Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vittoria Services,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VIVA Bet Partners,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VIVA Partners,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VividSoft Interactive,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vividsoft Interactive,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vixio GamblingCompliance,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VLT,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VN CONSULT,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Voce Sabia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Volt Technologies,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Volt.io,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Voltz Partners,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Voluum,SBC ,Voluum,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Vortex,SBC ,Vortex,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vortex Advertising,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Vortex advertising,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Voyantis,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,VSI,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,W2A,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WA Technology,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WA.Technology,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wadger Inc,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wager.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WagerWire,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wagyu Digital,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wahenoor Media,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wall Street Football,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wanejo Technology (Pty) Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wanejo Technology Pty Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Focus Gaming News,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Warrenside,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Wasserman Media Group,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,Watchers,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WaterhouseVC,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WaveLead,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WBS Test,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,SBC ,WE Affiliate,,,,
